1.0,216,1,1,"[[ 0.80397296  0.25025678 -0.07063581 -0.01026256 -0.10708435 -0.00911448
   0.03765849  0.13019218 -0.63079554 -0.19674912  0.31221297]]",216,1
1.0,216,3,1,"[[ 0.5351949   0.15500763  0.1473276   0.00341857 -0.25725704 -0.04514641
   0.08173956  0.11814512 -1.83268     0.30866757 -0.14125851]]",216,8
1.0,216,6,1,"[[ 0.02891887  0.00616688  0.15814644 -0.00746646 -0.51019514 -0.09487811
   0.13665138  0.162685   -4.078457    0.3175789   0.08016153]]",216,15
1.0,216,12,1,"[[-0.28887248 -0.11109906 -0.18242347  0.12296012 -0.613384   -0.17192884
   0.07557672 -0.20665994 -5.2381253   0.09696779  0.03838132]]",216,22
1.0,216,24,1,"[[ 0.08161407  0.01870617  0.18405291  0.49818724 -0.12289707 -0.07420509
  -0.17503045  0.06686836 -2.1344519   0.11075208  0.08950723]]",216,29
1.0,432,1,1,"[[ 0.79656774 -0.05156197 -0.28135934 -0.01296301 -0.10976897 -0.01011884
   0.03870596  0.08775124 -0.83765274 -0.06807277  0.27151975]]",432,36
1.0,432,3,1,"[[ 0.5328397  -0.08740158 -0.06404017  0.00255153 -0.25819722 -0.04540441
   0.08202835  0.08424865 -1.7336675  -0.22120585  0.10181667]]",432,43
1.0,432,6,1,"[[ 0.06772843  0.29337072  0.12284565  0.01019919 -0.4971459  -0.08835633
   0.13359196 -0.28172505 -3.0531993   0.13249643  0.1280303 ]]",432,50
1.0,432,12,1,"[[-0.2816428   0.22279233 -0.07030053  0.12699161 -0.61104    -0.17076005
   0.07555555  0.07314076 -4.9821987  -0.08311015  0.24846745]]",432,57
1.0,432,24,1,"[[ 0.035099   -0.20031029  0.24942315  0.4669641  -0.14385535 -0.07455959
  -0.1757296   0.02175162 -3.3482885  -0.0352687   0.13220446]]",432,64
1.0,648,1,1,"[[ 0.794501   -0.20418355  0.24426466 -0.01379509 -0.11039858 -0.01050035
   0.03898618  0.12966633 -0.96300155  0.09644078 -0.02340145]]",648,71
1.0,648,3,1,"[[ 5.2315903e-01  2.8216463e-01 -2.0568180e-01 -1.3944753e-03
  -2.6158497e-01 -4.6877880e-02  8.3113581e-02  2.4016020e-01
  -1.9877323e+00 -7.3766768e-02  2.8070197e-01]]",648,78
1.0,648,6,1,"[[ 0.06154255 -0.02658078  0.05115461  0.00763917 -0.4995026  -0.08915205
   0.13416937 -0.13313168 -3.1637866   0.02163264  0.09971917]]",648,85
1.0,648,12,1,"[[-0.2883399  -0.10567106  0.19286874  0.12354653 -0.61344427 -0.17165242
   0.07571834 -0.16072896 -5.216829    0.18928349  0.11260857]]",648,92
1.0,648,24,1,"[[ 0.04920064 -0.2428692   0.22325021  0.4758318  -0.13731912 -0.07454311
  -0.17580622 -0.11176559 -3.070803    0.26030853  0.16714817]]",648,99
1.0,864,1,1,"[[ 0.7935796  -0.16700232 -0.27034283 -0.01408543 -0.11080284 -0.01056605
   0.0391232  -0.26593146 -0.90435195 -0.17798735  0.04072316]]",864,106
1.0,864,3,1,"[[ 0.54188824  0.10749391 -0.21916747  0.00606427 -0.25481182 -0.04421844
   0.08096719 -0.2684434  -1.5700676  -0.06320844  0.04670698]]",864,113
1.0,864,6,1,"[[ 4.8862215e-02 -1.5422244e-01 -2.8939730e-01  1.4933608e-03
  -5.0336260e-01 -9.1631919e-02  1.3504212e-01  5.2985009e-02
  -3.4482560e+00 -1.8082181e-01  3.3940637e-01]]",864,120
1.0,864,12,1,"[[-0.28899547 -0.06651984 -0.27113     0.12287334 -0.6134079  -0.17196356
   0.07556792 -0.08217729 -5.2409816   0.23008078  0.39567453]]",864,127
1.0,864,24,1,"[[ 0.03323189 -0.16215138  0.01024792  0.46563086 -0.144677   -0.07458545
  -0.17579322 -0.15237665 -3.4045591   0.02310964  0.2323374 ]]",864,134
0.95,1288,1,1,"[[ 0.89545804  0.01489125  0.04769298 -0.00211518 -0.09417249  0.0015445
   0.03800998 -0.293522   -0.10848102 -0.02352702 -0.07126224]]",1288,141
0.95,1288,3,1,"[[ 0.6713951   0.10105552  0.13730645  0.00116534 -0.28814942 -0.00534891
   0.11056198 -0.04312669  0.44651622 -1.0187795  -0.05100114]]",1288,148
0.95,1288,6,1,"[[ 0.41502374  0.01357923  0.2285572   0.03760402 -0.49828056 -0.04418996
   0.17706214 -0.4852715   0.0430956  -0.81085    -0.21906313]]",1288,155
0.95,1288,12,1,"[[ 0.12482043  0.34463105  0.08731528  0.22936378 -0.68255633 -0.16085652
   0.17536426 -0.36505458  0.77884674 -1.1807775  -0.40170392]]",1288,162
0.95,1288,24,1,"[[-0.04107493  0.11667805  0.07299713  0.6469962  -0.44346955 -0.17152457
  -0.13505918  0.17187527  0.67340374 -0.7661185  -0.49860784]]",1288,169
0.95,2576,1,1,"[[ 0.8950437   0.06181619  0.01861689 -0.0021474  -0.09449545  0.0017093
   0.03806064 -0.39091924 -0.17458667 -0.07105873 -0.03810733]]",2576,176
0.95,2576,3,1,"[[ 0.6808317   0.24679114 -0.12645482  0.00194376 -0.28036493 -0.00945575
   0.10910859 -0.31615254 -0.09000091 -0.43787184  0.0302681 ]]",2576,183
0.95,2576,6,1,"[[ 0.41213122  0.15142363  0.12560162  0.03753242 -0.50064963 -0.04293723
   0.17767002 -0.46031845  0.25294536 -0.6056391   0.18476748]]",2576,190
0.95,2576,12,1,"[[ 0.12465728  0.13222384  0.30685452  0.22936814 -0.68267566 -0.1608107
   0.17540646 -0.43282068  0.7427883  -1.0726687  -0.02821714]]",2576,197
0.95,2576,24,1,"[[-0.04381895  0.03378196  0.19108103  0.64764416 -0.44544792 -0.17091398
  -0.13421734  0.26826113  0.83268315 -0.9779592  -0.3922694 ]]",2576,204
0.95,3864,1,1,"[[ 0.90320694  0.0178801  -0.05968826 -0.00153722 -0.08769334 -0.00187392
   0.03691893 -0.3661599  -0.7104909  -0.2833852   0.44300255]]",3864,211
0.95,3864,3,1,"[[ 0.67436904  0.22236033  0.00874514  0.00140201 -0.28563145 -0.00667603
   0.11007568 -0.4131395   0.06785884 -0.7883881   0.15597354]]",3864,218
0.95,3864,6,1,"[[ 0.415275    0.03098542  0.18702076  0.03760637 -0.49811584 -0.04427168
   0.17703223 -0.3048207   0.14872003 -0.80980873 -0.03521665]]",3864,225
0.95,3864,12,1,"[[ 0.12103483  0.3448249   0.12601487  0.22953646 -0.6855547  -0.15952809
   0.17652239 -0.22697766  1.0858772  -1.1983877  -0.53276706]]",3864,232
0.95,3864,24,1,"[[-0.03790377  0.16932017 -0.00831318  0.646217   -0.44115737 -0.17224267
  -0.13608275 -0.07264815  0.38280892 -0.45479852 -0.2866386 ]]",3864,239
0.95,5152,1,1,"[[ 0.89493287  0.07737068  0.00944435 -0.00216175 -0.09457812  0.00174857
   0.03807425 -0.36652422 -0.28394902 -0.4584822   0.16685003]]",5152,246
0.95,5152,3,1,"[[ 0.6807979   0.11579925  0.00557297  0.00194257 -0.28039062 -0.00944258
   0.10911278 -0.3493485  -0.07095499 -0.28651452  0.08963573]]",5152,253
0.95,5152,6,1,"[[ 0.41183606  0.23292786  0.0393261   0.03752426 -0.50090426 -0.04280153
   0.17774366 -0.34041205  0.30610976 -0.8141924   0.01046944]]",5152,260
0.95,5152,12,1,"[[ 0.12956774  0.20847923  0.14352953  0.22909243 -0.6788466  -0.1624869
   0.17394078 -0.3270215   0.67209774 -0.7764286  -0.34231877]]",5152,267
0.95,5152,24,1,"[[-0.04080306 -0.11645553  0.28614753  0.6469798  -0.4433046  -0.17158026
  -0.13508835  0.31242642  0.7981961  -0.67185783 -0.5273163 ]]",5152,274
0.95,6440,1,1,"[[ 0.8964603  -0.19761932  0.2355788  -0.00204667 -0.09335865  0.00111925
   0.03787734 -0.1457318  -0.18360879 -0.37572014  0.22234973]]",6440,281
0.95,6440,3,1,"[[ 0.6801102   0.2889476  -0.18404125  0.00190294 -0.28101814 -0.00909424
   0.10924036 -0.04966022  0.11377241 -0.5815671  -0.09934765]]",6440,288
0.95,6440,6,1,"[[ 0.4118548   0.26337025  0.0383716   0.03751019 -0.5008342  -0.04284494
   0.1777063  -0.596431    0.10171235 -0.86977094 -0.0161526 ]]",6440,295
0.95,6440,12,1,"[[ 0.12549147  0.09766545  0.36298144  0.22929007 -0.6819565  -0.16117547
   0.1751017  -0.71606     0.4668825  -1.2070986  -0.34324104]]",6440,302
0.95,6440,24,1,"[[-0.04001984 -0.04678144  0.22115387  0.64675146 -0.44271055 -0.17176121
  -0.13537915  0.16614598  0.5939125  -0.77178    -0.32689732]]",6440,309
0.9,1810,1,1,"[[ 0.9258409   0.02620872 -0.05391049  0.01175722 -0.08393818 -0.00800602
   0.04344352 -0.69332653 -0.9310026   0.56451666  0.21212463]]",1810,316
0.9,1810,3,1,"[[ 0.7305459  -0.02386572  0.08179761  0.03211756 -0.27167642 -0.0245988
   0.13468553 -0.08578397 -0.10726161 -0.37674046  0.14600003]]",1810,323
0.9,1810,6,1,"[[ 0.47869444 -0.12691954  0.2570533   0.08437693 -0.49938694 -0.07494471
   0.22411364  0.01490433  0.3414301  -0.33345208 -0.01088831]]",1810,330
0.9,1810,12,1,"[[ 0.23244716  0.29575866 -0.17882499  0.31563756 -0.6636177  -0.24842195
   0.20792727 -0.32047424 -0.23494446 -0.3005266   0.19389547]]",1810,337
0.9,1810,24,1,"[[ 0.01329927  0.19752038 -0.05701853  0.7517615  -0.42304885 -0.24524544
  -0.19340782  0.5043088   1.018698   -0.76069003 -0.7644745 ]]",1810,344
0.9,3620,1,1,"[[ 0.9230169  -0.10048267  0.09502782  0.01116308 -0.0850694  -0.0065741
   0.04444673 -0.37807772 -0.69185215 -0.14630371  0.2007727 ]]",3620,351
0.9,3620,3,1,"[[ 0.7309876   0.17767076 -0.11921207  0.03226903 -0.27141654 -0.02478148
   0.1345441  -0.1416855  -0.11736771 -0.23303229  0.02448771]]",3620,358
0.9,3620,6,1,"[[ 0.47870982  0.00346153  0.12187349  0.08430553 -0.49955344 -0.07503168
   0.22402394 -0.11288019  0.37854108  0.18835756 -0.14738353]]",3620,365
0.9,3620,12,1,"[[ 0.23095447  0.11155824  0.01498285  0.3151851  -0.6643887  -0.24788626
   0.20856786 -0.16558203 -0.04452357 -0.5163723  -0.0068067 ]]",3620,372
0.9,3620,24,1,"[[ 0.02426813  0.03675157  0.03139762  0.7558565  -0.41461122 -0.24781989
  -0.19529548 -0.33963147 -0.33156797 -0.13169026 -0.09651791]]",3620,379
0.9,5430,1,1,"[[ 9.0909505e-01 -6.7386433e-02  1.0065767e-01  6.8590585e-03
  -9.2633203e-02 -6.3657115e-04  4.8561551e-02  3.1244192e-01
   5.4142362e-01 -2.1383609e-01 -4.2760915e-01]]",5430,386
0.9,5430,3,1,"[[ 0.7305531  -0.03500831  0.0916577   0.03207484 -0.27175498 -0.0246497
   0.13464575 -0.19038755 -0.06955102  0.06388672  0.16000634]]",5430,393
0.9,5430,6,1,"[[ 0.4819022  -0.0390459   0.1495002   0.0852981  -0.49793324 -0.07639489
   0.22281867 -0.32183808  0.04065716  0.30656517  0.027808  ]]",5430,400
0.9,5430,12,1,"[[ 0.23458214  0.25477305 -0.15103278  0.31629574 -0.6624765  -0.24916688
   0.20703368 -0.4387488  -0.52021664 -0.42805216  0.05980808]]",5430,407
0.9,5430,24,1,"[[ 0.02773502 -0.16746628  0.20717105  0.7571122  -0.411988   -0.24861947
  -0.19585031 -0.6360177  -0.7771752   0.1832171   0.21386628]]",5430,414
0.9,7240,1,1,"[[ 0.9274147  -0.03224052  0.0092335   0.01241368 -0.08277129 -0.00851608
   0.04306138 -0.5780899  -1.1452875  -0.25341266  0.6137942 ]]",7240,421
0.9,7240,3,1,"[[ 0.731542   -0.1246888   0.18149322  0.03243456 -0.27113602 -0.02503498
   0.13434426 -0.21159154 -0.15213294 -0.06286538  0.0124925 ]]",7240,428
0.9,7240,6,1,"[[ 0.4806875   0.16988309 -0.05474523  0.08493078 -0.49853414 -0.07586299
   0.22329557 -0.1681107   0.13024084 -0.05667286 -0.00588606]]",7240,435
0.9,7240,12,1,"[[ 0.23281787 -0.13454735  0.24929105  0.31574965 -0.66342485 -0.24855387
   0.20776509 -0.3648441  -0.28341323 -0.22196025  0.30850217]]",7240,442
0.9,7240,24,1,"[[ 0.02341643  0.29160807 -0.21771975  0.7555389  -0.41526243 -0.24762072
  -0.19515026 -0.29525286 -0.21713881 -0.09003332 -0.14503212]]",7240,449
0.9,9050,1,1,"[[ 0.915598    0.16901135 -0.15821931  0.00881358 -0.08924161 -0.00347109
   0.04663446 -0.07510327 -0.01175571  0.10348922 -0.22440276]]",9050,456
0.9,9050,3,1,"[[ 0.7338415  -0.03105635  0.08015254  0.03313189 -0.2699416  -0.0260451
   0.13355194 -0.38051125 -0.3702688   0.12197322  0.196353  ]]",9050,463
0.9,9050,6,1,"[[ 0.481736   -0.07685364  0.18832439  0.08527506 -0.49795514 -0.07628939
   0.22292244 -0.2005829   0.00986717 -0.16713613  0.05511319]]",9050,470
0.9,9050,12,1,"[[ 0.23187812  0.13195778 -0.01070405  0.31546706 -0.66390485 -0.24821799
   0.2081744  -0.27282244 -0.156967   -0.33287412  0.15578094]]",9050,477
0.9,9050,24,1,"[[ 0.00907156  0.29131505 -0.12374882  0.7501513  -0.42632926 -0.24423246
  -0.19264744  0.7299242   1.5568717  -0.58338916 -0.7303022 ]]",9050,484
0.8,2138,1,1,"[[ 0.9148385   0.00781693  0.00771309  0.00781194 -0.087833   -0.00219836
   0.04450041 -0.22664456 -0.5124221  -0.5575961   0.18813394]]",2138,491
0.8,2138,3,1,"[[ 0.7271083   0.15281177 -0.10653531  0.02909229 -0.2701154  -0.0197365
   0.13081995 -0.05930366 -0.4221971  -1.1288295  -0.02523589]]",2138,498
0.8,2138,6,1,"[[ 0.49551508 -0.02014115  0.09075616  0.0873922  -0.47933874 -0.07229485
   0.21352406 -0.7632878  -1.3645551  -1.1363204   0.679881  ]]",2138,505
0.8,2138,12,1,"[[ 0.24633959  0.10094356 -0.04101639  0.31263283 -0.6400059  -0.23776947
   0.204087   -0.9305704  -1.5146657  -0.8870522   0.70142823]]",2138,512
0.8,2138,24,1,"[[ 0.04091372 -0.08679061  0.0924866   0.74450433 -0.38713673 -0.250097
  -0.18536419 -1.7968929  -2.7335377  -0.5502359   1.2044748 ]]",2138,519
0.8,4276,1,1,"[[ 0.8998653   0.01051877  0.00512905  0.00136293 -0.09934265  0.00178466
   0.04766722  0.4673016   0.42640057 -0.64883435 -0.27723333]]",4276,526
0.8,4276,3,1,"[[ 0.73096246 -0.0293665   0.07087947  0.03069642 -0.2670393  -0.02080268
   0.12992793 -0.27579153 -0.73399067 -1.069314    0.37087402]]",4276,533
0.8,4276,6,1,"[[ 0.49898404  0.17034787 -0.10264474  0.08864792 -0.47635376 -0.07330748
   0.21268725 -0.9625289  -1.67147    -1.1655198   0.8811695 ]]",4276,540
0.8,4276,12,1,"[[ 0.2531065   0.03975055  0.01356188  0.31440613 -0.63345486 -0.24020013
   0.20253788 -1.4334528  -2.2104776  -0.8236919   0.9817209 ]]",4276,547
0.8,4276,24,1,"[[ 0.03204395  0.10098779 -0.07964778  0.7429521  -0.39596137 -0.24632488
  -0.18366863 -1.3397098  -1.8437788  -0.06740389  0.9433946 ]]",4276,554
0.8,6414,1,1,"[[ 9.08892453e-01  1.11353636e-01 -9.87108797e-02  5.27244899e-03
  -9.24603567e-02 -6.07255672e-04  4.58237492e-02  2.04622641e-01
  -2.25579336e-01 -1.24278843e+00  1.64239436e-01]]",6414,561
0.8,6414,3,1,"[[ 0.73188525  0.00599621  0.03955353  0.03108967 -0.2662826  -0.02106306
   0.1297067  -0.3643186  -0.76870036 -0.9064928   0.29326946]]",6414,568
0.8,6414,6,1,"[[ 0.5120593   0.23630694 -0.18048677  0.09311415 -0.46486214 -0.07712282
   0.20924084 -1.7221226  -2.944392   -1.5499753   1.5386859 ]]",6414,575
0.8,6414,12,1,"[[ 0.24930242  0.13685015 -0.08098466  0.31345382 -0.63720345 -0.23881121
   0.20342444 -1.0553701  -1.8830719  -1.2450409   1.1731117 ]]",6414,582
0.8,6414,24,1,"[[ 0.04657283  0.20086291 -0.21592426  0.7454121  -0.38153586 -0.25249472
  -0.18642274 -2.0579069  -3.3675373  -0.96025646  1.9405857 ]]",6414,589
0.8,8552,1,1,"[[ 0.9017728  -0.21435     0.22614609  0.00217522 -0.09790037  0.00127871
   0.04728172  0.28665113  0.33852783 -0.21670781 -0.02054712]]",8552,596
0.8,8552,3,1,"[[ 0.7201557   0.09454822 -0.04532503  0.02609866 -0.27557546 -0.01782454
   0.13230518  0.00282338  0.22710735  0.10985515 -0.31380594]]",8552,603
0.8,8552,6,1,"[[ 0.5050027   0.12803294 -0.06715302  0.09072769 -0.47107455 -0.07507121
   0.21114235 -1.4047198  -2.1921601  -0.8897528   1.1536163 ]]",8552,610
0.8,8552,12,1,"[[ 0.24737078 -0.02109036  0.08066399  0.31290472 -0.63900334 -0.23815377
   0.20385747 -1.049368   -1.6029596  -0.6939874   0.8201967 ]]",8552,617
0.8,8552,24,1,"[[ 0.04158212 -0.08584249  0.0863028   0.74459785 -0.38644955 -0.25040266
  -0.1854916  -1.8417416  -2.826629   -0.5307501   1.5928278 ]]",8552,624
0.8,10690,1,1,"[[ 8.9636964e-01  1.4839824e-01 -1.3373324e-01 -1.7335622e-04
  -1.0198139e-01  2.7092311e-03  4.8338402e-02  3.7627080e-01
   7.6868719e-01  4.2130995e-01 -4.1012627e-01]]",10690,631
0.8,10690,3,1,"[[ 0.7245304   0.01513989  0.02329244  0.02796251 -0.27216196 -0.01902453
   0.13137823 -0.06199863 -0.2149623  -0.5442485   0.27451944]]",10690,638
0.8,10690,6,1,"[[ 0.49103338  0.18540306 -0.11698265  0.08569212 -0.48312193 -0.07099158
   0.21455699 -0.5891669  -0.9750231  -0.7892697   0.58250934]]",10690,645
0.8,10690,12,1,"[[ 0.24727505 -0.09208218  0.15074064  0.31285074 -0.63905    -0.23814891
   0.20388037 -1.1217145  -1.5601017  -0.35954124  0.82058495]]",10690,652
0.8,10690,24,1,"[[ 0.04756675  0.1086569  -0.12561218  0.745536   -0.38051686 -0.2529366
  -0.18660887 -2.1612077  -3.4069548  -0.79069483  1.4726173 ]]",10690,659
